"#Chr	"	"Pos	"	"Alt Count	"	"Ref Count	"	"Read Depth	"	"Ratio	"
II	601335	1	6	7	0.5
II	601559	5	4	9	0.5
II	601737	1	6	7	0.5
II	606006	1	7	8	0.5
II	607214	1	7	8	0.5
II	607217	1	7	8	0.5
II	607224	1	7	8	0.5
II	608797	1	9	10	0.5
II	612256	1	7	8	0.5
II	613309	1	6	7	0.5
II	614836	1	7	8	0.5
II	614847	1	7	8	0.5
II	614865	1	6	7	0.5
II	615554	1	8	9	0.5
II	615862	1	7	8	0.5
II	615985	1	7	8	0.5
II	616729	6	1	7	0.5
II	616730	1	6	7	0.5
II	616917	1	10	11	0.5
II	617614	1	7	8	0.5
II	617682	1	6	7	0.5
II	618053	1	6	7	0.5
II	618295	6	2	8	0.5
II	619746	4	7	11	0.5
II	620992	7	6	13	0.5
II	621143	1	7	8	0.5
II	621469	1	7	8	0.5
II	626070	1	6	7	0.5
II	626715	1	6	7	0.5
II	628619	1	6	7	0.5
II	628930	1	6	7	0.5
II	628974	2	7	9	0.5
II	629399	4	13	17	0.5
II	629424	8	15	23	0.5
II	629618	15	54	69	0.5
II	629658	19	54	73	0.5
II	630849	5	4	9	0.5
II	631241	1	6	7	0.5
II	631794	1	7	8	0.5
II	632477	1	7	8	0.5
II	632653	8	12	20	0.5
II	632761	1	7	8	0.5
II	632861	3	8	11	0.5
II	632944	3	10	13	0.5
II	633067	2	8	10	0.5
II	633069	5	5	10	0.5
II	633190	1	8	9	0.5
II	633486	1	8	9	0.5
II	634160	11	5	16	0.5
II	634362	1	7	8	0.5
II	634816	1	8	9	0.5
II	634858	1	6	7	0.5
II	635310	3	5	8	0.5
II	635360	3	5	8	0.5
II	635388	2	6	8	0.5
II	635519	4	4	8	0.5
II	635863	1	6	7	0.5
II	635891	1	6	7	0.5
II	636045	1	9	10	0.5
II	636058	1	8	9	0.5
II	636387	7	4	11	0.5
II	638205	1	8	9	0.5
II	639405	1	6	7	0.5
II	641106	1	7	8	0.5
II	641806	1	8	9	0.5
II	641814	2	9	11	0.5
II	642407	1	8	9	0.5
II	643311	1	7	8	0.5
II	643342	1	6	7	0.5
II	644255	6	4	10	0.5
II	644340	1	7	8	0.5
II	644381	1	7	8	0.5
II	644678	1	7	8	0.5
II	645364	1	6	7	0.5
II	645365	1	6	7	0.5
II	645382	1	9	10	0.5
II	645916	1	9	10	0.5
II	646040	1	9	10	0.5
II	646042	1	9	10	0.5
II	646188	1	7	8	0.5
II	647459	1	6	7	0.5
II	647515	1	6	7	0.5
II	647916	2	6	8	0.5
II	648544	8	6	14	0.5
II	648557	10	6	16	0.5
II	648621	1	6	7	0.5
II	648781	5	3	8	0.5
II	648804	5	3	8	0.5
II	649217	3	4	7	0.5
II	649242	3	4	7	0.5
II	649293	4	6	10	0.5
II	649296	4	6	10	0.5
II	649362	1	7	8	0.5
II	649408	5	7	12	0.5
II	649708	1	7	8	0.5
II	650047	1	6	7	0.5
II	650184	1	7	8	0.5
II	650265	1	6	7	0.5
II	650647	1	7	8	0.5
II	650753	4	6	10	0.5
II	650910	5	2	7	0.5
II	651106	5	9	14	0.5
II	651311	3	9	12	0.5
II	651418	5	7	12	0.5
II	651422	5	7	12	0.5
II	651557	2	6	8	0.5
II	651593	1	7	8	0.5
II	651606	2	5	7	0.5
II	651960	2	6	8	0.5
II	651963	2	6	8	0.5
II	651994	3	5	8	0.5
II	652237	1	8	9	0.5
II	652260	1	8	9	0.5
II	652262	1	8	9	0.5
II	652298	2	9	11	0.5
II	652336	1	6	7	0.5
II	652569	1	6	7	0.5
II	652590	1	7	8	0.5
II	652607	1	6	7	0.5
II	653001	4	6	10	0.5
II	653155	1	7	8	0.5
II	653612	6	5	11	0.5
II	653648	8	5	13	0.5
II	653903	5	6	11	0.5
II	654268	4	7	11	0.5
II	655329	1	6	7	0.5
II	655398	2	6	8	0.5
II	655489	2	5	7	0.5
II	655661	1	6	7	0.5
II	656283	1	6	7	0.5
II	656437	1	7	8	0.5
II	661773	3	4	7	0.5
II	662002	1	10	11	0.5
II	662022	8	2	10	0.5
II	662044	7	1	8	0.5
II	662046	1	7	8	0.5
II	663136	5	3	8	0.5
II	664540	1	6	7	0.5
II	665240	2	6	8	0.5
II	665812	5	3	8	0.5
II	665816	5	3	8	0.5
II	665824	1	7	8	0.5
II	665848	5	2	7	0.5
II	665911	1	7	8	0.5
II	665946	1	6	7	0.5
II	665947	2	5	7	0.5
II	665988	5	3	8	0.5
II	666389	1	8	9	0.5
II	666698	1	7	8	0.5
II	668622	2	6	8	0.5
II	668696	1	8	9	0.5
II	669133	7	6	13	0.5
II	669698	4	3	7	0.5
II	669904	7	0	7	1.0
II	671215	1	6	7	0.5
II	671299	1	6	7	0.5
II	672081	1	10	11	0.5
II	672127	1	8	9	0.5
II	672458	3	4	7	0.5
II	672963	1	6	7	0.5
II	673595	5	3	8	0.5
II	674257	6	4	10	0.5
II	674531	11	3	14	0.5
II	674676	1	6	7	0.5
II	675842	1	8	9	0.5
II	677385	1	6	7	0.5
II	677430	1	9	10	0.5
II	677600	1	8	9	0.5
II	678175	1	8	9	0.5
II	678294	1	8	9	0.5
II	678297	2	7	9	0.5
II	678310	1	6	7	0.5
II	678312	1	6	7	0.5
II	678314	1	7	8	0.5
II	678537	1	9	10	0.5
II	678547	1	7	8	0.5
II	678619	2	8	10	0.5
II	679326	1	9	10	0.5
II	680219	1	6	7	0.5
II	680229	1	6	7	0.5
II	681500	2	7	9	0.5
II	681747	1	7	8	0.5
II	682176	5	4	9	0.5
II	683370	4	4	8	0.5
II	683911	1	6	7	0.5
II	684520	1	8	9	0.5
II	685489	1	6	7	0.5
II	686137	1	6	7	0.5
II	686597	1	6	7	0.5
II	686612	1	6	7	0.5
II	686620	1	6	7	0.5
II	686753	1	7	8	0.5
II	686761	1	8	9	0.5
II	687243	3	5	8	0.5
II	687349	4	3	7	0.5
II	689091	6	5	11	0.5
II	689443	1	8	9	0.5
II	689758	1	8	9	0.5
II	690347	4	8	12	0.5
II	690530	2	5	7	0.5
II	690544	1	7	8	0.5
II	690548	1	6	7	0.5
II	691725	1	8	9	0.5
II	691798	8	2	10	0.5
II	691872	1	7	8	0.5
II	692318	1	8	9	0.5
II	692356	1	9	10	0.5
II	692696	1	6	7	0.5
II	693001	2	7	9	0.5
II	693013	4	4	8	0.5
II	694501	2	8	10	0.5
II	694531	3	5	8	1.0
II	694578	2	7	9	0.5
II	695590	1	6	7	0.5
II	695620	2	5	7	0.5
II	695977	2	8	10	0.5
II	696923	3	13	16	0.5
II	696978	6	18	24	0.5
II	697218	2	5	7	0.5
II	698486	8	0	8	1.0
II	698538	1	6	7	0.5
II	698553	1	6	7	0.5
II	698646	2	13	15	0.5
II	698706	2	7	9	0.5
II	699056	3	4	7	0.5
II	699057	1	6	7	0.5
II	699158	5	4	9	0.5
II	699203	4	5	9	0.5
II	699338	5	2	7	0.5
II	699353	1	6	7	0.5
II	699360	1	6	7	0.5
II	700260	8	5	13	0.5
II	701345	7	7	14	0.5
II	701477	11	5	16	0.5
II	701541	2	8	10	0.5
II	701878	2	5	7	0.5
II	702720	4	4	8	0.5
II	703781	1	8	9	0.5
II	703782	4	5	9	0.5
II	704412	1	6	7	0.5
II	704414	1	6	7	0.5
II	708829	1	7	8	0.5
II	708831	1	6	7	0.5
II	708835	1	6	7	0.5
II	710363	4	4	8	0.5
II	710366	5	3	8	0.5
II	710479	1	6	7	0.5
II	711469	3	5	8	0.5
II	711697	1	7	8	0.5
II	711977	4	4	8	0.5
II	712389	2	9	11	0.5
II	712583	1	6	7	0.5
II	713427	3	5	8	0.5
II	713440	1	8	9	0.5
II	713455	1	7	8	0.5
II	714083	1	7	8	0.5
II	714528	3	12	15	0.5
II	714559	1	9	10	0.5
II	714562	1	9	10	0.5
II	714839	7	5	12	0.5
II	714910	1	6	7	0.5
II	715296	7	9	16	0.5
II	715322	4	9	13	0.5
II	715478	1	7	8	0.5
II	715620	4	6	10	0.5
II	716086	4	6	10	0.5
II	716355	1	6	7	0.5
II	716357	1	6	7	0.5
II	716426	4	6	10	0.5
II	716625	1	6	7	0.5
II	716964	12	6	18	0.5
II	717830	3	4	7	0.5
II	718851	2	5	7	0.5
II	718857	1	6	7	0.5
II	719100	3	8	11	0.5
II	719145	1	6	7	0.5
II	719223	1	9	10	0.5
II	719386	1	9	10	0.5
II	719416	2	5	7	0.5
II	719430	5	2	7	0.5
II	720304	7	4	11	0.5
II	720361	2	12	14	0.5
II	720431	5	2	7	0.5
II	720447	2	5	7	0.5
II	723482	4	9	13	0.5
II	723741	1	7	8	0.5
II	724093	5	5	10	0.5
II	724725	8	3	11	0.5
II	724886	5	2	7	0.5
II	724984	1	6	7	0.5
II	725313	3	8	11	0.5
II	725462	1	8	9	0.5
II	726183	1	7	8	0.5
II	726726	5	3	8	0.5
II	726770	8	6	14	0.5
II	726786	8	6	14	0.5
II	727179	2	6	8	0.5
II	727222	6	8	14	0.5
II	727421	4	17	21	0.5
II	727468	6	14	20	0.5
II	727503	5	15	20	0.5
II	728079	3	4	7	0.5
II	728147	4	4	8	0.5
II	728153	1	7	8	0.5
II	729250	4	6	10	0.5
II	729281	5	3	8	0.5
II	729348	1	9	10	0.5
II	729385	5	5	10	0.5
II	729510	4	4	8	0.5
II	729633	1	6	7	0.5
II	729814	2	8	10	0.5
II	729911	1	8	9	0.5
II	729914	1	9	10	0.5
II	730266	9	6	15	0.5
II	730884	4	5	9	0.5
II	730895	4	5	9	0.5
II	731076	4	3	7	0.5
II	731082	1	9	10	0.5
II	731143	4	5	9	0.5
II	732532	2	5	7	0.5
II	732545	1	6	7	0.5
II	733570	7	3	10	0.5
II	733848	1	7	8	0.5
II	733872	5	4	9	0.5
II	733906	5	3	8	0.5
II	734110	1	7	8	0.5
II	734122	1	6	7	0.5
II	734343	1	7	8	0.5
II	734348	1	7	8	0.5
II	734470	5	10	15	0.5
II	734514	5	5	10	0.5
II	734528	1	7	8	0.5
II	734625	1	7	8	0.5
II	734631	1	6	7	0.5
II	734723	8	9	17	0.5
II	734848	6	4	10	0.5
II	735011	2	6	8	0.5
II	735195	6	9	15	0.5
II	735311	1	8	9	0.5
II	735621	1	6	7	0.5
II	735820	3	4	7	0.5
II	736419	1	6	7	0.5
II	736515	3	5	8	0.5
II	736752	1	6	7	0.5
II	736795	1	6	7	0.5
II	736921	1	7	8	0.5
II	737074	1	6	7	0.5
II	737076	2	5	7	0.5
II	737118	1	9	10	0.5
II	737561	4	3	7	0.5
II	738027	8	5	13	0.5
II	738511	1	8	9	0.5
II	739402	4	4	8	0.5
II	739744	1	6	7	0.5
II	739837	4	3	7	0.5
II	740085	1	6	7	0.5
II	740673	1	6	7	0.5
II	741706	8	5	13	0.5
II	741896	3	4	7	0.5
II	742503	7	5	12	0.5
II	742530	1	8	9	0.5
II	742557	1	8	9	0.5
II	742600	1	6	7	0.5
II	742665	1	6	7	0.5
II	743322	1	10	11	0.5
II	744180	5	9	14	0.5
II	744449	11	8	19	0.5
II	745063	1	7	8	0.5
II	745191	10	5	15	0.5
II	745558	8	4	12	0.5
II	745925	1	7	8	0.5
II	746106	3	7	10	0.5
II	746244	5	3	8	0.5
II	746293	1	6	7	0.5
II	746567	5	6	11	0.5
II	746661	3	6	9	0.5
II	746904	10	8	18	0.5
II	747341	6	6	12	0.5
II	747570	5	6	11	0.5
II	747573	6	6	12	0.5
II	747700	2	12	14	0.5
II	748734	1	6	7	0.5
II	748865	4	9	13	0.5
II	748985	4	3	7	0.5
II	749717	4	5	9	0.5
II	749726	1	9	10	0.5
II	750183	1	10	11	0.5
II	750330	1	6	7	0.5
II	750466	2	6	8	0.5
II	750481	4	5	9	0.5
II	751157	6	6	12	0.5
II	751205	1	8	9	0.5
II	751305	3	6	9	0.5
II	751362	3	5	8	0.5
II	751779	6	2	8	0.5
II	752874	2	8	10	0.5
II	753159	1	7	8	0.5
II	753190	3	4	7	0.5
II	755548	6	3	9	0.5
II	755569	6	3	9	0.5
II	756860	1	6	7	0.5
II	757191	4	4	8	0.5
II	757334	4	6	10	0.5
II	757435	7	3	10	0.5
II	758492	1	6	7	0.5
II	759523	3	4	7	0.5
II	759589	1	6	7	0.5
II	762059	1	7	8	0.5
II	763243	4	3	7	0.5
II	763635	5	2	7	0.5
II	763637	1	6	7	0.5
II	763646	1	6	7	0.5
II	763903	2	5	7	0.5
II	763943	1	7	8	0.5
II	763948	1	8	9	0.5
II	764350	1	7	8	0.5
II	765145	7	5	12	0.5
II	765484	2	8	10	0.5
II	766767	1	7	8	0.5
II	767056	1	6	7	0.5
II	767070	1	7	8	0.5
II	767961	1	8	9	0.5
II	768748	4	3	7	0.5
II	768799	1	6	7	0.5
II	768942	1	7	8	0.5
II	769310	2	5	7	0.5
II	769551	1	7	8	0.5
II	769628	1	8	9	0.5
II	769774	1	7	8	0.5
II	770203	1	7	8	0.5
II	770292	1	6	7	0.5
II	770853	1	8	9	0.5
II	770855	1	8	9	0.5
II	771305	1	7	8	0.5
II	771460	1	6	7	0.5
II	771569	4	3	7	0.5
II	772126	7	4	11	0.5
II	772807	9	3	12	1.0
II	773294	1	6	7	0.5
II	774821	1	6	7	0.5
II	775632	1	7	8	0.5
II	775661	4	4	8	0.5
II	775731	1	6	7	0.5
II	776432	4	5	9	0.5
II	776903	9	5	14	0.5
II	777231	4	9	13	0.5
II	777233	3	10	13	0.5
II	777243	2	9	11	0.5
II	777262	4	4	8	0.5
II	778260	1	7	8	0.5
II	778506	4	25	29	0.5
II	778609	3	6	9	0.5
II	779355	1	6	7	0.5
II	782764	3	4	7	0.5
II	783154	4	4	8	0.5
II	783351	1	6	7	0.5
II	784383	1	8	9	0.5
II	786116	2	7	9	0.5
II	786386	1	8	9	0.5
II	787659	1	10	11	0.5
II	787660	1	10	11	0.5
II	787733	1	6	7	0.5
II	787735	1	6	7	0.5
II	791061	1	7	8	0.5
II	791093	2	5	7	0.5
II	791099	1	6	7	0.5
II	792712	5	7	12	0.5
II	792773	1	7	8	0.5
II	792830	1	9	10	0.5
II	793706	1	6	7	0.5
II	797255	1	7	8	0.5
II	797259	1	7	8	0.5
II	797416	1	6	7	0.5
II	802344	2	7	9	0.5
II	807063	1	8	9	0.5
II	807087	3	5	8	0.5
II	807656	1	7	8	0.5
II	807826	6	3	9	0.5
II	808975	4	3	7	0.5
II	810605	1	9	10	0.5
II	811818	6	3	9	0.5
II	811820	1	8	9	0.5
II	812134	1	7	8	0.5
II	812533	1	8	9	0.5
II	812908	1	10	11	0.5
II	813326	1	9	10	0.5
II	813405	5	5	10	0.5
II	813436	4	6	10	0.5
II	813833	4	6	10	0.5
II	813925	8	5	13	0.5
II	814033	8	7	15	0.5
II	815429	3	4	7	0.5
II	816410	1	8	9	0.5
II	817459	5	2	7	0.5
II	817585	1	8	9	0.5
II	817713	1	6	7	0.5
II	817909	8	8	16	0.5
II	819123	1	7	8	0.5
II	819347	1	9	10	0.5
II	819996	5	2	7	0.5
II	820120	5	4	9	0.5
II	820349	1	8	9	0.5
II	820361	1	6	7	0.5
II	820521	1	7	8	0.5
II	821077	4	4	8	0.5
II	821243	2	6	8	0.5
II	821278	1	7	8	0.5
II	821328	1	7	8	0.5
II	821332	4	5	9	0.5
II	821499	2	9	11	0.5
II	821941	1	6	7	0.5
II	822166	7	8	15	0.5
II	822196	9	7	16	0.5
II	822281	7	10	17	0.5
II	822323	7	7	14	0.5
II	822395	5	9	14	0.5
II	822448	5	8	13	0.5
II	823052	1	10	11	0.5
II	823182	6	6	12	0.5
II	823619	7	4	11	0.5
II	823808	3	4	7	0.5
II	823956	1	6	7	0.5
II	824163	5	7	12	0.5
II	824194	4	4	8	0.5
II	824418	7	3	10	0.5
II	824512	8	4	12	0.5
II	825443	6	6	12	0.5
II	825687	8	8	16	0.5
II	825873	1	6	7	0.5
II	826473	1	7	8	0.5
II	826614	6	5	11	0.5
II	826652	1	8	9	0.5
II	826677	2	5	7	0.5
II	826827	1	7	8	0.5
II	826884	1	7	8	0.5
II	827406	1	8	9	0.5
II	827606	1	7	8	0.5
II	828123	2	5	7	0.5
II	828258	5	7	12	0.5
II	828363	2	7	9	0.5
II	828814	2	5	7	0.5
II	829217	2	7	9	0.5
II	830225	2	5	7	0.5
II	830281	1	6	7	0.5
II	830587	1	8	9	0.5
II	830653	3	6	9	0.5
II	830695	1	7	8	0.5
II	830825	1	8	9	0.5
II	830852	1	8	9	0.5
II	831151	1	6	7	0.5
II	831233	1	6	7	0.5
II	831346	1	7	8	0.5
II	831599	1	7	8	0.5
II	831616	5	3	8	0.5
II	831669	1	9	10	0.5
II	832223	4	4	8	0.5
II	832524	3	6	9	0.5
II	832898	4	5	9	0.5
II	833687	1	10	11	0.5
II	834123	4	3	7	0.5
II	835009	5	6	11	0.5
II	835095	8	6	14	0.5
II	835166	1	7	8	0.5
II	835169	1	7	8	0.5
II	836052	2	7	9	0.5
II	836081	1	7	8	0.5
II	836084	1	8	9	0.5
II	836092	1	9	10	0.5
II	843108	1	6	7	0.5
II	843242	2	5	7	0.5
II	845654	1	8	9	0.5
II	845697	2	5	7	0.5
II	845715	2	5	7	0.5
II	845809	1	6	7	0.5
II	846678	9	0	9	1.0
II	846896	5	6	11	0.5
II	847331	2	5	7	0.5
II	847637	8	2	10	0.5
II	848770	2	7	9	0.5
II	848899	3	6	9	0.5
II	849095	4	3	7	0.5
II	849453	2	7	9	0.5
II	849974	2	6	8	0.5
II	849984	4	6	10	0.5
II	849997	3	6	9	0.5
II	850124	1	6	7	0.5
II	850184	5	7	12	0.5
II	850188	5	7	12	0.5
II	851662	1	8	9	0.5
II	856927	6	3	9	0.5
II	857941	4	6	10	0.5
II	858226	1	9	10	0.5
II	858700	4	6	10	0.5
II	858890	1	7	8	0.5
II	859590	1	8	9	0.5
II	859593	1	8	9	0.5
II	859612	3	5	8	0.5
II	860365	1	6	7	0.5
II	860377	1	6	7	0.5
II	861732	3	4	7	0.5
II	861862	1	10	11	0.5
II	861944	4	4	8	0.5
II	862265	2	9	11	0.5
II	862397	1	7	8	0.5
II	862635	1	7	8	0.5
II	862825	1	7	8	0.5
II	862928	7	3	10	0.5
II	863240	5	7	12	0.5
II	863297	9	10	19	0.5
II	863769	6	6	12	0.5
II	864102	1	9	10	0.5
II	864151	3	12	15	0.5
II	864155	3	12	15	0.5
II	864177	3	10	13	0.5
II	864290	5	21	26	0.5
II	864296	12	14	26	0.5
II	864602	2	6	8	0.5
II	865816	1	7	8	0.5
II	866613	3	6	9	0.5
II	866631	1	6	7	0.5
II	867051	1	7	8	0.5
II	867185	4	3	7	0.5
II	867205	1	6	7	0.5
II	867294	1	7	8	0.5
II	867501	1	6	7	0.5
II	868135	3	4	7	0.5
II	868722	1	8	9	0.5
II	869219	4	5	9	0.5
II	869855	1	6	7	0.5
II	870117	1	8	9	0.5
II	870119	1	8	9	0.5
II	870121	1	7	8	0.5
II	870297	1	6	7	0.5
II	871539	1	6	7	0.5
II	871701	4	5	9	0.5
II	871899	1	8	9	0.5
II	872001	1	6	7	0.5
II	873709	8	7	15	0.5
II	873722	8	5	13	0.5
II	873752	8	3	11	0.5
II	873779	9	4	13	0.5
II	874063	1	7	8	0.5
II	874288	1	6	7	0.5
II	874601	4	12	16	0.5
II	874741	5	7	12	0.5
II	875007	7	5	12	0.5
II	875587	1	6	7	0.5
II	875597	4	3	7	0.5
II	876014	1	8	9	0.5
II	876310	1	7	8	0.5
II	876466	1	7	8	0.5
II	876807	3	7	10	0.5
II	876906	2	14	16	0.5
II	876915	10	6	16	0.5
II	876958	9	6	15	0.5
II	876991	5	6	11	0.5
II	878113	14	7	21	0.5
II	878230	6	9	15	0.5
II	878854	9	7	16	0.5
II	879666	10	5	15	0.5
II	880553	5	4	9	0.5
II	881680	11	8	19	0.5
II	882200	5	13	18	0.5
II	883346	1	9	10	0.5
II	883348	1	9	10	0.5
II	885513	2	5	7	0.5
II	885554	4	6	10	0.5
II	885571	4	5	9	0.5
II	887423	1	6	7	0.5
II	889095	1	6	7	0.5
II	889218	1	7	8	0.5
II	889504	1	10	11	0.5
II	889708	1	6	7	0.5
II	892336	1	7	8	0.5
II	893063	1	6	7	0.5
II	893267	2	11	13	0.5
II	893296	2	9	11	0.5
II	893438	1	6	7	0.5
II	893445	1	7	8	0.5
II	893462	1	6	7	0.5
II	894038	1	6	7	0.5
II	896592	4	8	12	0.5
II	896854	1	6	7	0.5
II	896876	5	2	7	0.5
II	897461	15	3	18	0.5
II	898007	1	7	8	0.5
II	898072	4	5	9	0.5
II	898368	3	6	9	0.5
II	898385	2	6	8	0.5
II	899241	1	6	7	0.5
II	899249	3	4	7	0.5
II	899528	1	8	9	0.5
II	899733	4	10	14	0.5
II	899971	4	6	10	0.5
II	900234	4	10	14	0.5
II	900675	4	3	7	0.5
II	900798	7	6	13	0.5
II	901058	1	8	9	0.5
II	901108	1	7	8	0.5
II	901467	5	4	9	0.5
II	901486	1	7	8	0.5
II	901717	1	6	7	0.5
II	901805	1	6	7	0.5
II	901817	1	7	8	0.5
II	902093	6	4	10	0.5
II	902160	1	9	10	0.5
II	903044	7	3	10	0.5
II	903123	1	7	8	0.5
II	903343	1	6	7	0.5
II	903591	1	7	8	0.5
II	904305	1	7	8	0.5
II	904562	1	6	7	0.5
II	904811	6	5	11	0.5
II	904833	4	6	10	0.5
II	905427	1	7	8	0.5
II	905500	1	7	8	0.5
II	906279	1	8	9	0.5
II	907097	9	4	13	0.5
II	908048	1	6	7	0.5
II	909301	1	6	7	0.5
II	909366	1	7	8	0.5
II	910417	1	6	7	0.5
II	912479	3	4	7	0.5
II	918573	1	6	7	0.5
II	919100	1	6	7	0.5
II	919910	1	7	8	0.5
II	919917	1	7	8	0.5
II	920337	1	6	7	0.5
II	921167	1	8	9	0.5
II	921807	4	4	8	0.5
II	922183	1	8	9	0.5
II	923494	1	6	7	0.5
II	923575	5	10	15	0.5
II	923716	3	4	7	0.5
II	924471	1	7	8	0.5
II	925268	1	7	8	0.5
II	925289	5	2	8	0.5
II	925434	1	8	9	0.5
II	925446	4	5	9	0.5
II	925503	1	9	10	0.5
II	925791	1	7	8	0.5
II	925794	1	7	8	0.5
II	926768	1	6	7	0.5
II	927074	5	3	8	0.5
II	927706	1	6	7	0.5
II	927882	3	5	8	0.5
II	927946	1	6	7	0.5
II	930551	1	6	7	0.5
II	930606	1	7	8	0.5
II	931276	2	5	7	0.5
II	931396	1	7	8	0.5
II	931404	1	7	8	0.5
II	931454	4	7	11	0.5
II	937593	1	8	9	0.5
II	938385	1	7	8	0.5
II	938387	3	5	8	0.5
II	938402	1	6	7	0.5
II	938631	3	5	8	0.5
II	940519	4	5	9	0.5
II	940669	1	9	10	0.5
II	940807	8	5	13	0.5
II	940882	1	9	10	0.5
II	941037	4	3	7	0.5
II	941633	4	4	8	0.5
II	942660	12	10	22	0.5
II	942667	10	11	21	0.5
II	942713	10	7	17	0.5
II	942752	9	9	18	0.5
II	942815	5	10	15	0.5
II	943454	3	5	8	0.5
II	943523	3	4	7	0.5
II	943573	1	6	7	0.5
II	944960	1	8	9	0.5
II	945035	6	2	8	0.5
II	945514	1	6	7	0.5
II	945904	2	8	10	0.5
II	946208	1	9	10	0.5
II	946213	1	8	9	0.5
II	947307	1	8	9	0.5
II	947434	1	6	7	0.5
II	947514	1	10	11	0.5
II	947570	4	4	8	0.5
II	947992	1	6	7	0.5
II	947999	1	6	7	0.5
II	950901	3	5	8	0.5
II	951925	7	9	16	0.5
II	951989	5	9	14	0.5
II	952296	1	6	7	0.5
II	952463	4	4	8	0.5
II	952791	6	3	9	0.5
II	953908	9	5	14	0.5
II	954264	1	7	8	0.5
II	954273	1	8	9	0.5
II	954274	1	8	9	0.5
II	954632	5	3	8	0.5
II	954750	1	7	8	0.5
II	954857	4	3	7	0.5
II	954884	1	8	9	0.5
II	954895	1	8	9	0.5
II	954903	7	3	10	0.5
II	954912	7	5	12	0.5
II	955009	4	4	8	0.5
II	955033	5	4	9	0.5
II	957427	7	7	14	0.5
II	957978	4	3	7	0.5
II	958012	1	6	7	0.5
II	958264	2	11	13	0.5
II	958268	7	6	13	0.5
II	958278	3	10	13	0.5
II	958310	4	10	14	0.5
II	958342	2	8	10	0.5
II	958350	2	7	9	0.5
II	959133	1	6	7	0.5
II	959344	1	9	10	0.5
II	959631	3	6	9	0.5
II	960424	1	6	7	0.5
II	961353	6	2	8	0.5
II	961598	1	8	9	0.5
II	961758	8	7	15	0.5
II	961924	1	8	9	0.5
II	962108	1	8	9	0.5
II	962110	1	8	9	0.5
II	962192	2	10	12	0.5
II	962258	3	8	11	0.5
II	962317	1	7	8	0.5
II	962322	2	7	9	0.5
II	962400	2	5	7	0.5
II	962511	9	1	10	0.5
II	962610	1	7	8	0.5
II	962631	1	7	8	0.5
II	962703	1	8	9	0.5
II	962793	1	9	10	0.5
II	962855	1	7	8	0.5
II	962857	1	8	9	0.5
II	962915	1	9	10	0.5
II	962936	4	9	13	0.5
II	963223	1	6	7	0.5
II	964160	2	5	7	0.5
II	964340	4	5	9	0.5
II	965334	1	6	7	0.5
II	965426	1	8	9	0.5
II	969098	3	6	9	0.5
II	969686	1	6	7	0.5
II	969688	1	6	7	0.5
II	972326	2	6	8	0.5
II	972355	7	3	10	0.5
II	972420	5	2	7	0.5
II	972581	5	4	9	0.5
II	972615	1	8	9	0.5
II	972907	4	6	10	0.5
II	972969	8	7	15	0.5
II	973115	6	7	13	0.5
II	973490	1	7	8	0.5
II	973899	1	7	8	0.5
II	973936	1	8	9	0.5
II	974141	4	3	7	0.5
II	974252	6	3	9	0.5
II	974981	2	5	7	0.5
II	975253	1	8	9	0.5
II	975338	1	9	10	0.5
II	976075	1	7	8	0.5
II	976521	2	7	9	0.5
II	976660	1	7	8	0.5
II	976763	11	7	18	0.5
II	976797	11	6	17	0.5
II	977344	3	12	15	0.5
II	977381	3	9	12	0.5
II	977671	1	9	10	0.5
II	978303	4	5	9	0.5
II	979554	3	4	7	0.5
II	979566	3	4	7	0.5
II	979687	1	6	7	0.5
II	979701	1	7	8	0.5
II	979774	1	7	8	0.5
II	979929	4	4	8	0.5
II	980448	2	5	7	0.5
II	981404	2	5	7	0.5
II	981489	3	6	9	0.5
II	981953	1	7	8	0.5
II	982945	1	8	9	0.5
II	983216	3	4	7	0.5
II	987523	1	8	9	0.5
II	987585	1	8	9	0.5
II	988825	5	2	7	0.5
II	989207	1	6	7	0.5
II	989334	5	3	8	0.5
II	990068	6	4	10	0.5
II	990903	3	5	8	0.5
II	990977	4	5	9	0.5
II	990982	6	6	12	0.5
II	991119	1	6	7	0.5
II	991474	6	9	15	0.5
II	991499	7	12	19	0.5
II	991521	7	10	17	0.5
II	991555	5	15	20	0.5
II	991617	6	15	21	0.5
II	991758	11	7	18	0.5
II	992022	1	7	8	0.5
II	992040	7	5	12	0.5
II	992256	1	7	8	0.5
II	992646	4	7	11	0.5
II	993029	7	7	14	0.5
II	1000357	3	4	7	0.5
II	1000370	1	8	9	0.5
II	1000413	8	2	10	0.5
II	1000419	8	2	10	0.5
II	1002189	4	4	8	0.5
II	1002213	5	2	7	0.5
II	1021336	4	6	10	0.5
II	1021337	4	6	10	0.5
II	1021353	1	7	8	0.5
II	1021700	1	7	8	0.5
II	1021704	1	6	7	0.5
II	1021712	1	6	7	0.5
II	1021714	2	5	7	0.5
II	1021876	2	5	7	0.5
II	1021992	1	6	7	0.5
II	1022209	5	5	10	0.5
II	1022289	1	6	7	0.5
II	1023740	1	7	8	0.5
II	1024308	1	6	7	0.5
II	1024702	1	7	8	0.5
II	1024742	1	8	9	0.5
II	1024785	3	4	7	0.5
II	1024859	1	6	7	0.5
II	1025650	3	7	10	0.5
II	1025849	5	7	12	0.5
II	1025980	1	6	7	0.5
